Date,Open,High,Low,Close,Adj Close,Volume
3/19/2015,44.599998,44.709999,42.75,43.959999,43.959999,106907
3/20/2015,43.990002,46.529999,43.310001,45.720001,45.720001,379180
3/23/2015,46.41,47.610001,45.330002,47.450001,47.450001,292417
3/24/2015,47.459999,48.560001,46.669998,47.509998,47.509998,309553
3/25/2015,47.720001,49.459999,47,49.209999,49.209999,398795
3/26/2015,49.02,52.48,48.73,51.43,51.43,515277
3/27/2015,51.009998,51.380001,48.209999,48.869999,48.869999,384092
3/30/2015,48.57,49.16,47.610001,48.68,48.68,355866
3/31/2015,48.73,48.73,47.279999,47.599998,47.599998,365748
4/1/2015,47.549999,50.450001,47.049999,50.09,50.09,451104
4/2/2015,49.59,50.27,48.110001,49.139999,49.139999,453394
4/6/2015,49.470001,52.240002,49.470001,52.139999,52.139999,325282
4/7/2015,51.950001,54.130001,51.169998,53.98,53.98,548870
4/8/2015,53.18,53.23,50.369999,50.419998,50.419998,552627
4/9/2015,51,52.07,50.509998,50.790001,50.790001,449531
4/10/2015,50.73,51.93,50.080002,51.639999,51.639999,395135
4/13/2015,51.810001,53.099998,51.470001,51.91,51.91,375534
4/14/2015,52.049999,53.790001,51.830002,53.290001,53.290001,431026
4/15/2015,53.549999,56.689999,53.389999,56.389999,56.389999,508904
4/16/2015,55.919998,57.419998,55.07,56.709999,56.709999,413134
4/17/2015,56.560001,56.880001,55.310001,55.740002,55.740002,230623
4/20/2015,56.16,57.169998,54.849998,56.380001,56.380001,112382
4/21/2015,56.41,56.91,55.009998,55.259998,55.259998,354244
4/22/2015,56.34,57.189999,55.73,56.16,56.16,329631
4/23/2015,56.279999,58.41,55.759998,57.740002,57.740002,415569
4/24/2015,57.529999,57.950001,56.5,57.150002,57.150002,328322
4/27/2015,57.299999,57.889999,56.52,56.990002,56.990002,250558
4/28/2015,56.650002,57.830002,56.07,57.060001,57.060001,281864
4/29/2015,56.93,59.330002,56.540001,58.580002,58.580002,411097
4/30/2015,58.549999,59.849998,58.380001,59.630001,59.630001,340322
5/1/2015,59.790001,59.900002,58.32,59.150002,59.150002,244753
5/4/2015,59.299999,59.73,58.450001,58.93,58.93,215046
5/5/2015,58.950001,61.099998,58.630001,60.400002,60.400002,389743
5/6/2015,60.720001,62.580002,60.540001,60.93,60.93,423583
5/7/2015,60.689999,61.310001,58.490002,58.939999,58.939999,437022
5/8/2015,59.02,59.900002,58.139999,59.389999,59.389999,434575
5/11/2015,59.43,59.849998,58.75,59.25,59.25,332694
5/12/2015,59.27,61.360001,59.119999,60.75,60.75,397345
5/13/2015,61.23,61.849998,60.02,60.5,60.5,426835
5/14/2015,60.099998,60.84,59.360001,59.880001,59.880001,361432
5/15/2015,59.669998,59.970001,58.419998,59.689999,59.689999,222089
5/18/2015,59.849998,60.880001,59.060001,59.43,59.43,144389
5/19/2015,59.540001,59.630001,57.09,57.259998,57.259998,336779
5/20/2015,58.32,59.040001,58.099998,58.98,58.98,287129
5/21/2015,58.810001,60.939999,58.689999,60.720001,60.720001,329765
5/22/2015,60.66,60.799999,59.349998,59.720001,59.720001,230307
5/26/2015,60.049999,60.25,57.709999,58.029999,58.029999,330128
5/27/2015,58.32,58.950001,57.360001,57.509998,57.509998,314917
5/28/2015,57.630001,58.07,56.509998,57.68,57.68,340682
5/29/2015,57.970001,60.700001,57.720001,60.299999,60.299999,452222
6/1/2015,60.290001,60.639999,59.330002,60.200001,60.200001,292189
6/2/2015,60.18,61.580002,60.09,61.259998,61.259998,344508
6/3/2015,61.02,61.43,59.34,59.639999,59.639999,371298
6/4/2015,59.57,59.939999,57.830002,58,58,363345
6/5/2015,57.990002,59.23,56.830002,59.130001,59.130001,461016
6/8/2015,58.959999,59.130001,57.860001,58.139999,58.139999,339845
6/9/2015,58.310001,60.68,58.23,60.139999,60.139999,405486
6/10/2015,60.580002,61.82,60.450001,61.43,61.43,459765
6/11/2015,61.139999,61.529999,60.209999,60.77,60.77,352421
6/12/2015,60.549999,60.630001,59.73,59.959999,59.959999,246898
6/15/2015,59.900002,59.98,58.73,59.52,59.52,275187
6/16/2015,59.599998,60.369999,59.419998,59.970001,59.970001,233935
6/17/2015,60.029999,61.380001,58.849998,59.919998,59.919998,396155
6/18/2015,59.779999,60.889999,59.25,60.450001,60.450001,181875
6/19/2015,60.5,60.560001,58.880001,59.610001,59.610001,116656
6/22/2015,59.439999,60.299999,58.93,59.68,59.68,255306
6/23/2015,60.209999,61.490002,59.549999,61.009998,61.009998,336224
6/24/2015,61.139999,61.57,59.799999,60.27,60.27,312985
6/25/2015,60.220001,60.459999,59.43,59.700001,59.700001,222341
6/26/2015,59.66,59.959999,58.759998,59.630001,59.630001,231957
6/29/2015,58.84,59.27,58.040001,58.330002,58.330002,286035
6/30/2015,58.27,59.689999,57.939999,59.470001,59.470001,282475
7/1/2015,58.98,58.98,56.68,56.959999,56.959999,373405
7/2/2015,56.869999,57.950001,56.5,56.93,56.93,297050
7/6/2015,54.900002,55.34,52.41,52.529999,52.529999,540608
7/7/2015,52.75,53.43,50.580002,52.330002,52.330002,527267
7/8/2015,52.91,52.959999,50.91,51.650002,51.650002,434752
7/9/2015,51.830002,53.540001,51.48,52.779999,52.779999,382334
7/10/2015,52.48,53.889999,51.959999,52.740002,52.740002,349075
7/13/2015,52.150002,53.169998,51.259998,52.200001,52.200001,359477
7/14/2015,52,53.43,50.880001,53.040001,53.040001,422756
7/15/2015,53.400002,53.5,51.209999,51.41,51.41,334563
7/16/2015,51.619999,52.169998,50.84,50.91,50.91,319167
7/17/2015,50.91,51.23,50.139999,50.889999,50.889999,203485
7/20/2015,50.759998,51.259998,49.849998,50.150002,50.150002,102597
7/21/2015,49.950001,51.02,49.77,50.360001,50.360001,254321
7/22/2015,50.709999,50.709999,49.040001,49.189999,49.189999,347986
7/23/2015,49.23,49.630001,48.209999,48.450001,48.450001,316060
7/24/2015,48.790001,49.029999,47.720001,48.139999,48.139999,278233
7/27/2015,48,48.200001,46.91,47.389999,47.389999,273614
7/28/2015,47.02,48.439999,46.68,47.98,47.98,338107
7/29/2015,47.810001,49.52,47.389999,48.790001,48.790001,366893
7/30/2015,48.830002,49.360001,48.34,48.52,48.52,247662
7/31/2015,48.470001,48.619999,46.700001,47.119999,47.119999,334474
8/3/2015,46.860001,46.939999,45.080002,45.169998,45.169998,371085
8/4/2015,45.349998,46.23,45.290001,45.740002,45.740002,285786
8/5/2015,45.959999,46.700001,44.830002,45.150002,45.150002,367326
8/6/2015,45.16,45.27,44.200001,44.66,44.66,360977
8/7/2015,44.82,45.16,43.700001,43.869999,43.869999,400070
8/10/2015,43.580002,45.009998,43.349998,44.959999,44.959999,491433
8/11/2015,44.810001,45.34,42.689999,43.080002,43.080002,538005
8/12/2015,43.27,43.869999,42.799999,43.299999,43.299999,492271
8/13/2015,43.34,43.720001,41.91,42.23,42.23,420146
8/14/2015,42.23,42.959999,41.349998,42.5,42.5,317211
8/17/2015,42.18,42.689999,41.639999,41.869999,41.869999,314275
8/18/2015,41.880001,42.900002,41.43,42.619999,42.619999,200185
8/19/2015,42.41,42.68,40.400002,40.799999,40.799999,107578
8/20/2015,40.580002,41.48,40.209999,41.139999,41.139999,380433
8/21/2015,41.029999,41.400002,39.860001,40.450001,40.450001,377181
8/24/2015,40.299999,40.470001,37.75,38.240002,38.240002,468366
8/25/2015,38.18,39.889999,38.16,39.310001,39.310001,375650
8/26/2015,39.689999,39.860001,38.52,38.599998,38.599998,368722
8/27/2015,38.959999,42.860001,38.950001,42.560001,42.560001,533682
8/28/2015,42.68,45.900002,41.779999,45.220001,45.220001,666328
8/31/2015,45,49.330002,43.599998,49.200001,49.200001,757503
9/1/2015,48.099998,48.869999,44.150002,45.41,45.41,713418
9/2/2015,44.259998,46.77,43.209999,46.25,46.25,689301
9/3/2015,46.110001,48.419998,45.650002,46.75,46.75,539450
9/4/2015,46.68,47.23,45.610001,46.049999,46.049999,385631
9/8/2015,45.82,46.41,44.139999,45.939999,45.939999,508815
9/9/2015,45.790001,46.259998,44.049999,44.150002,44.150002,422735
9/10/2015,44.16,46.040001,43.360001,45.919998,45.919998,498992
9/11/2015,45.709999,45.880001,44.16,44.630001,44.630001,395838
9/14/2015,44.779999,44.970001,43.59,44,44,326269
9/15/2015,44.110001,45.25,43.919998,44.59,44.59,335953
9/16/2015,45.16,47.349998,44.82,47.150002,47.150002,421981
9/17/2015,47.130001,47.709999,46.330002,46.900002,46.900002,366390
9/18/2015,46.889999,47.029999,44.240002,44.68,44.68,211301
9/21/2015,44.970001,46.740002,44.689999,46.68,46.68,104528
9/22/2015,46.450001,46.48,45.139999,45.830002,45.830002,345875
9/23/2015,46.540001,47.150002,44.41,44.48,44.48,411957
9/24/2015,44.619999,45.18,43.709999,44.91,44.91,371976
9/25/2015,45.049999,46.380001,44.860001,45.700001,45.700001,338622
9/28/2015,45.380001,45.5,44.299999,44.43,44.43,273906
9/29/2015,44.5,45.700001,44.299999,45.23,45.23,265176
9/30/2015,44.919998,45.849998,44.68,45.09,45.09,355853
10/1/2015,45.380001,47.099998,44.630001,44.740002,44.740002,478979
10/2/2015,45.07,45.810001,43.970001,45.540001,45.540001,420740
10/5/2015,45.650002,46.939999,45.209999,46.259998,46.259998,323061
10/6/2015,46.200001,49.080002,45.73,48.529999,48.529999,453101
10/7/2015,49,49.709999,47.700001,47.810001,47.810001,547488
10/8/2015,48.110001,50.07,47.759998,49.43,49.43,509760
10/9/2015,49.689999,50.919998,49.169998,49.630001,49.630001,508680
10/12/2015,49.509998,50.130001,47.040001,47.099998,47.099998,408663
10/13/2015,47.459999,48.43,46.439999,46.66,46.66,465388
10/14/2015,46.689999,46.959999,45.939999,46.639999,46.639999,348241
10/15/2015,46.279999,47.02,45.23,46.380001,46.380001,370940
10/16/2015,46.869999,47.5,46.16,47.259998,47.259998,198127
10/19/2015,47.27,47.490002,45.849998,45.889999,45.889999,125840
10/20/2015,46.25,46.52,45.23,45.549999,45.549999,361314
10/21/2015,45.880001,46.080002,44.860001,45.200001,45.200001,384288
10/22/2015,45.27,46.099998,44.900002,45.380001,45.380001,322742
10/23/2015,45.439999,45.75,44.200001,44.599998,44.599998,406577
10/26/2015,44.740002,44.939999,43.639999,43.98,43.98,302084
10/27/2015,43.779999,43.91,42.580002,43.200001,43.200001,370825
10/28/2015,43.439999,46.220001,43.060001,45.939999,45.939999,521518
10/29/2015,46.060001,46.790001,45.16,46.060001,46.060001,436513
10/30/2015,45.740002,47.029999,45.48,46.59,46.59,363307
11/2/2015,46.43,46.73,45.560001,46.139999,46.139999,305518
11/3/2015,46.110001,48.360001,45.959999,47.900002,47.900002,434574
11/4/2015,47.740002,48.279999,46.169998,46.32,46.32,459307
11/5/2015,46.57,46.650002,45.119999,45.200001,45.200001,437646
11/6/2015,45.41,45.639999,44.110001,44.290001,44.290001,448133
11/9/2015,44.52,45.119999,43.639999,43.869999,43.869999,487992
11/10/2015,44.099998,44.759998,43.57,44.209999,44.209999,445973
11/11/2015,43.630001,44.110001,42.619999,42.93,42.93,502371
11/12/2015,43.049999,43.330002,41.540001,41.75,41.75,545351
11/13/2015,41.610001,42.84,40.220001,40.740002,40.740002,480893
11/16/2015,40.919998,42.25,40.060001,41.740002,41.740002,535179
11/17/2015,41.959999,42.029999,40.580002,40.669998,40.669998,363714
11/18/2015,41.110001,41.549999,39.91,40.75,40.75,251518
11/19/2015,40.720001,41.049999,39.889999,40.540001,40.540001,131356
11/20/2015,40.540001,40.990002,38.990002,40.389999,40.389999,432642
11/23/2015,41.490002,42.75,40.41,41.75,41.75,516190
11/24/2015,42.040001,43.459999,41.860001,42.869999,42.869999,430304
11/25/2015,42.689999,43.25,41.720001,43.040001,43.040001,383158
11/27/2015,43.25,43.299999,41.669998,41.709999,41.709999,316475
11/30/2015,41.77,42.610001,41.5,41.650002,41.650002,369509
12/1/2015,41.73,42.23,41.169998,41.849998,41.849998,415537
12/2/2015,41.689999,41.970001,39.84,39.939999,39.939999,545289
12/3/2015,40.150002,41.779999,40.07,41.080002,41.080002,496884
12/4/2015,41.310001,42,39.599998,39.970001,39.970001,510758
12/7/2015,40.099998,40.150002,37.5,37.650002,37.650002,635413
12/8/2015,37.68,38.580002,36.639999,37.509998,37.509998,767184
12/9/2015,37.860001,38.990002,36.869999,37.16,37.16,646166
12/10/2015,37.27,37.540001,36.380001,36.759998,36.759998,513940
12/11/2015,36.630001,36.84,35.16,35.619999,35.619999,505406
12/14/2015,35.400002,36.700001,34.529999,36.310001,36.310001,550476
12/15/2015,36.32,37.880001,36.029999,37.349998,37.349998,474159
12/16/2015,36.790001,37.349998,35.290001,35.52,35.52,402967
12/17/2015,35.799999,35.84,34.630001,34.950001,34.950001,196227
12/18/2015,34.869999,35.57,34.290001,34.73,34.73,116038
12/21/2015,34.580002,34.860001,33.98,34.740002,34.740002,298080
12/22/2015,35.799999,36.540001,35.66,36.139999,36.139999,302263
12/23/2015,36.470001,37.950001,36.279999,37.5,37.5,374658
12/24/2015,37.860001,38.279999,37.380001,38.099998,38.099998,205873
12/28/2015,38,38.09,36.599998,36.810001,36.810001,220644
12/29/2015,36.700001,37.939999,36.66,37.869999,37.869999,241945
12/30/2015,37.360001,37.400002,36.400002,36.599998,36.599998,267912
12/31/2015,36.810001,37.790001,36.220001,37.040001,37.040001,283623
1/4/2016,37.599998,38.389999,36.330002,36.759998,36.759998,431985
1/5/2016,36.900002,37.099998,35.740002,35.970001,35.970001,410131
1/6/2016,36.18,36.389999,33.77,33.970001,33.970001,563811
1/7/2016,34.09,34.259998,32.099998,33.27,33.27,617409
1/8/2016,33.299999,34.34,32.639999,33.16,33.16,596496
1/11/2016,32.939999,33.200001,30.879999,31.41,31.41,648640
1/12/2016,31.110001,32.209999,29.93,30.440001,30.440001,627218
1/13/2016,30.540001,31.709999,30.1,30.48,30.48,637903
1/14/2016,30.6,31.77,30.280001,31.200001,31.200001,537906
1/15/2016,31.18,31.18,29.129999,29.42,29.42,329094
1/18/2016,null,null,null,null,null,null
1/19/2016,29.200001,30.209999,28.209999,28.459999,28.459999,188026
1/20/2016,28.33,28.58,26.190001,26.549999,26.549999,690039
1/21/2016,28.35,30.25,27.870001,29.530001,29.530001,694040
1/22/2016,29.84,32.349998,29.530001,32.189999,32.189999,636573
1/25/2016,32.049999,32.740002,29.68,30.34,30.34,606892
1/26/2016,29.809999,32.41,29.25,31.450001,31.450001,642432
1/27/2016,30.549999,32.84,30.139999,32.299999,32.299999,738551
1/28/2016,32.189999,34.82,31.74,33.220001,33.220001,833378
1/29/2016,33.700001,34.400002,32.650002,33.619999,33.619999,618110
2/1/2016,33.830002,34.18,31.290001,31.620001,31.620001,595612
2/2/2016,31.370001,31.530001,29.57,29.879999,29.879999,602564
2/3/2016,29.75,32.75,29.4,32.279999,32.279999,811699
2/4/2016,32.709999,33.599998,31.530001,31.719999,31.719999,696721
2/5/2016,31.639999,32.450001,30.629999,30.889999,30.889999,616531
2/8/2016,30.969999,31.379999,29.57,29.690001,29.690001,603646
2/9/2016,30.17,30.610001,27.74,27.940001,27.940001,738219
2/10/2016,28.360001,29.219999,27.24,27.450001,27.450001,781280
2/11/2016,27.34,27.48,26.049999,26.209999,26.209999,795965
2/12/2016,27.299999,29.66,26.950001,29.440001,29.440001,675157
2/15/2016,null,null,null,null,null,null
2/16/2016,29.08,31.530001,28.700001,29.040001,29.040001,651956
2/17/2016,29.139999,31.49,28.73,30.66,30.66,578639
2/18/2016,31.35,31.98,30.27,30.77,30.77,225497
2/19/2016,30.6,30.73,29.049999,29.639999,29.639999,103202
2/22/2016,29.719999,32.049999,29.48,31.48,31.48,521016
2/23/2016,33.34,33.529999,31.219999,31.870001,31.870001,539379
2/24/2016,31.280001,32.400002,30.559999,32.150002,32.150002,652245
2/25/2016,32.189999,33.490002,31.07,33.07,33.07,611874
2/26/2016,33.040001,34.689999,32.639999,32.779999,32.779999,646294
2/29/2016,32.720001,33.98,32.32,33.75,33.75,512468
3/1/2016,33.900002,34.759998,33.369999,34.400002,34.400002,566226
3/2/2016,33.889999,35.169998,33.549999,34.66,34.66,597834
3/3/2016,34.73,35.32,34.189999,34.57,34.57,512962
3/4/2016,34.66,36.34,34.400002,35.919998,35.919998,578290
3/7/2016,36.200001,38.110001,36.09,37.900002,37.900002,709870
3/8/2016,37.939999,38.389999,36.119999,36.5,36.5,706933
3/9/2016,36.360001,38.509998,36.240002,38.290001,38.290001,740632
3/10/2016,38.169998,38.48,37.209999,37.84,37.84,701435
3/11/2016,37.990002,39.02,37.919998,38.5,38.5,564791
3/14/2016,38.169998,38.77,36.68,37.18,37.18,489938
3/15/2016,37.369999,37.400002,35.959999,36.34,36.34,446100
3/16/2016,36.740002,38.630001,36.610001,38.459999,38.459999,494174
3/17/2016,38.59,40.360001,38.470001,40.200001,40.200001,298013
3/18/2016,40.25,41.200001,39.150002,39.439999,39.439999,130151
3/21/2016,39.060001,40.299999,38.610001,39.91,39.91,479337
3/22/2016,41.59,41.900002,40.77,41.450001,41.450001,463693
3/23/2016,41.189999,41.34,39.669998,39.790001,39.790001,492003
3/24/2016,39.73,39.77,38.330002,39.459999,39.459999,495168
3/28/2016,39.549999,40.139999,38.860001,39.389999,39.389999,299775
3/29/2016,39.32,39.48,37.91,38.279999,38.279999,488032
3/30/2016,38.52,39.849998,38.139999,38.32,38.32,542469
3/31/2016,38.299999,39.040001,37.57,38.34,38.34,532152
4/1/2016,38.139999,38.560001,36.630001,36.790001,36.790001,547190
4/4/2016,36.610001,37.209999,35.459999,35.700001,35.700001,549477
4/5/2016,35.5,36.580002,35.240002,35.889999,35.889999,485543
4/6/2016,36.52,37.900002,36.43,37.75,37.75,751048
4/7/2016,37.759998,38.299999,36.689999,37.259998,37.259998,626749
4/8/2016,37.52,39.84,37.450001,39.720001,39.720001,817230
4/11/2016,39.720001,40.75,39.25,40.360001,40.360001,679351
4/12/2016,40.349998,42.25,40.09,42.169998,42.169998,796837
4/13/2016,41.630001,42.419998,41.240002,41.759998,41.759998,730437
4/14/2016,41.540001,42.16,40.84,41.5,41.5,488614
4/15/2016,41.43,41.73,39.98,40.360001,40.360001,520146
4/18/2016,38.75,40.240002,37.610001,39.779999,39.779999,342463
4/19/2016,40.040001,41.529999,39.580002,41.080002,41.080002,101734
4/20/2016,40.799999,42.91,39.849998,42.630001,42.630001,796240
4/21/2016,43.970001,44.490002,43.049999,43.18,43.18,671103
4/22/2016,43.419998,44.450001,43.110001,43.73,43.73,575107
4/25/2016,43.75,44.040001,42.580002,42.639999,42.639999,606383
4/26/2016,42.959999,44.830002,42.5,44.040001,44.040001,564392
4/27/2016,44.639999,45.619999,43.77,45.330002,45.330002,648028
4/28/2016,45.299999,46.139999,44.939999,46.029999,46.029999,487412
4/29/2016,45.900002,46.779999,45.240002,45.919998,45.919998,598439
5/2/2016,45.900002,46.150002,44.540001,44.779999,44.779999,464027
5/3/2016,44.919998,45.349998,43.32,43.650002,43.650002,625551
5/4/2016,43.849998,44.880001,43.220001,43.779999,43.779999,711125
5/5/2016,44.040001,46.07,43.959999,44.32,44.32,746159
5/6/2016,44.52,45.34,43.540001,44.66,44.66,695306
5/9/2016,45,45.939999,43.240002,43.439999,43.439999,767568
5/10/2016,43.25,44.790001,43.029999,44.66,44.66,709415
5/11/2016,44.599998,46.360001,43.959999,46.23,46.23,869957
5/12/2016,46,47.02,45.610001,46.700001,46.700001,715102
5/13/2016,46.41,46.490002,45.75,46.209999,46.209999,519363
5/16/2016,46.279999,47.98,46.150002,47.720001,47.720001,550863
5/17/2016,47.900002,48.759998,47.529999,48.310001,48.310001,470440
5/18/2016,48.529999,48.950001,47.75,48.189999,48.189999,343184
5/19/2016,47.869999,48.279999,46.73,48.16,48.16,108816
5/20/2016,48.200001,48.790001,47.439999,47.75,47.75,538047
5/23/2016,48.459999,48.5,47.400002,48.080002,48.080002,475453
5/24/2016,48.080002,49.27,47.639999,48.619999,48.619999,475965
5/25/2016,49.09,49.75,48.650002,49.560001,49.560001,550501
5/26/2016,49.700001,50.209999,49.220001,49.48,49.48,488465
5/27/2016,49.310001,49.599998,48.689999,49.330002,49.330002,406386
5/31/2016,49.540001,50.099998,48.810001,49.099998,49.099998,476988
6/1/2016,48.82,49.25,47.75,49.009998,49.009998,568839
6/2/2016,48.900002,49.470001,47.970001,49.169998,49.169998,564846
6/3/2016,49.040001,49.41,48.330002,48.619999,48.619999,481034
6/6/2016,48.880001,49.900002,48.709999,49.689999,49.689999,450472
6/7/2016,49.709999,50.529999,49.439999,50.360001,50.360001,542254
6/8/2016,50.41,51.619999,50.32,51.23,51.23,656416
6/9/2016,51.450001,51.669998,50.23,50.560001,50.560001,560723
6/10/2016,50.470001,50.73,48.799999,49.07,49.07,596119
6/13/2016,48.849998,49.279999,48.16,48.880001,48.880001,506036
6/14/2016,48.52,48.689999,47.84,48.490002,48.490002,456144
6/15/2016,47.900002,48.720001,47.279999,48.009998,48.009998,527870
6/16/2016,47.450001,47.75,45.91,46.209999,46.209999,507910
6/17/2016,45.990002,48.290001,45.830002,47.98,47.98,226653
6/20/2016,48.290001,49.419998,48.139999,49.369999,49.369999,98293
6/21/2016,49.139999,49.32,48.16,48.849998,48.849998,475407
6/22/2016,50.220001,50.540001,48.400002,49.130001,49.130001,569939
6/23/2016,49.080002,50.23,49.080002,50.110001,50.110001,401885
6/24/2016,50.299999,50.450001,46.700001,47.639999,47.639999,649446
6/27/2016,47.810001,47.959999,45.830002,46.330002,46.330002,504613
6/28/2016,46.59,48.18,46.540001,47.849998,47.849998,498851
6/29/2016,48.060001,50,47.98,49.880001,49.880001,511476
6/30/2016,49.549999,49.619999,48.169998,48.330002,48.330002,508736
7/1/2016,48.380001,49.299999,47.900002,48.990002,48.990002,405187
7/5/2016,49.110001,49.349998,46.330002,46.599998,46.599998,609194
7/6/2016,46.830002,47.950001,45.919998,47.43,47.43,607663
7/7/2016,47.880001,48.25,44.869999,45.139999,45.139999,710893
7/8/2016,45.189999,45.970001,44.77,45.41,45.41,583078
7/11/2016,45.07,45.77,44.419998,44.759998,44.759998,533657
7/12/2016,44.580002,46.93,44.509998,46.799999,46.799999,658257
7/13/2016,46.580002,46.709999,44.560001,44.75,44.75,686245
7/14/2016,45.139999,45.799999,44.950001,45.68,45.68,573761
7/15/2016,45.52,46.330002,45.049999,45.950001,45.950001,430256
7/18/2016,46.119999,46.139999,44.860001,45.240002,45.240002,211393
7/19/2016,45.23,45.669998,44.529999,44.650002,44.650002,128127
7/20/2016,44.59,45.25,43.689999,44.939999,44.939999,541014
7/21/2016,45.650002,46.09,44.52,44.75,44.75,432972
7/22/2016,44.599998,44.970001,43.740002,44.189999,44.189999,428407
7/25/2016,44.200001,44.369999,42.970001,43.130001,43.130001,389837
7/26/2016,43.07,43.389999,42.360001,42.919998,42.919998,461324
7/27/2016,42.66,43.200001,41.68,41.919998,41.919998,537390
7/28/2016,41.93,42.220001,41.040001,41.139999,41.139999,447913
7/29/2016,41.119999,41.669998,40.57,41.599998,41.599998,478763
8/1/2016,41.349998,41.880001,39.82,40.060001,40.060001,533020
8/2/2016,40.080002,40.91,39.259998,39.509998,39.509998,534512
8/3/2016,39.700001,41.200001,39.189999,40.830002,40.830002,655186
8/4/2016,41.16,42.080002,40.43,41.93,41.93,598836
8/5/2016,41.84,42.099998,41.060001,41.799999,41.799999,550189
8/8/2016,41.990002,43.389999,41.810001,43.02,43.02,562530
8/9/2016,42.830002,43.52,42.470001,42.77,42.77,624703
8/10/2016,42.740002,43.389999,41.419998,41.709999,41.709999,676148
8/11/2016,41.48,43.860001,41.099998,43.490002,43.490002,682235
8/12/2016,43.459999,44.779999,43.310001,44.490002,44.490002,536081
8/15/2016,44.740002,45.93,44.380001,45.740002,45.740002,522526
8/16/2016,45.59,46.73,45.34,46.580002,46.580002,550440
8/17/2016,46.369999,46.950001,45.84,46.790001,46.790001,563354
8/18/2016,46.900002,48.380001,46.630001,48.220001,48.220001,229277
8/19/2016,48.330002,48.75,47.93,48.52,48.52,162438
8/22/2016,48.400002,48.400002,46.75,47.049999,47.049999,515256
8/23/2016,47.389999,48.32,46.59,48.099998,48.099998,623904
8/24/2016,47.59,47.740002,46.450001,46.77,46.77,603495
8/25/2016,46.799999,47.459999,46.419998,47.330002,47.330002,458816
8/26/2016,47.369999,48.459999,46.939999,47.639999,47.639999,558344
8/29/2016,47.220001,47.279999,46.619999,46.98,46.98,309254
8/30/2016,46.98,47.490002,46.209999,46.349998,46.349998,464449
8/31/2016,46.240002,46.41,44.509998,44.700001,44.700001,549007
9/1/2016,44.849998,45.080002,43,43.16,43.16,605003
9/2/2016,43.549999,44.669998,43.16,44.439999,44.439999,576915
9/6/2016,44.150002,46.529999,43.84,44.830002,44.830002,932145
9/7/2016,44.849998,46.169998,44.549999,45.5,45.5,572884
9/8/2016,46.119999,47.75,45.77,47.619999,47.619999,761943
9/9/2016,47.360001,47.360001,45.560001,45.880001,45.880001,688191
9/12/2016,45.57,46.509998,44.720001,46.290001,46.290001,745016
9/13/2016,46.060001,46.130001,44.77,44.900002,44.900002,657775
9/14/2016,45,45.330002,43.419998,43.580002,43.580002,705861
